Order ID,Client ID,Enquiry Date,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-156889,C00000695,"Wednesday, July 28, 2021","Saturday, January 7, 2023",First Class,Consumer,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864
US-2015-153903,C00000431,"Monday, January 16, 2023","Sunday, January 8, 2023",Standard Class,Home Office,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,,5.56
US-2015-154127,C00000286,"Wednesday, September 15, 2021","Sunday, January 8, 2023",First Class,Consumer,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716
US-2015-154539,C00000013,"Thursday, August 31, 2023","Sunday, January 8, 2023",First Class,Consumer,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,-142.071
US-2015-155741,C00000336,"Wednesday, April 12, 2023","Sunday, January 8, 2023",Same Day,Consumer,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4,,57.5016
US-2015-156267,C00000101,"Tuesday, July 5, 2022","Sunday, January 8, 2023",Standard Class,Consumer,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679
US-2015-158987,C00000426,"Sunday, March 21, 2021","Sunday, January 8, 2023",First Class,Consumer,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549
US-2015-151566,C00000583,"Wednesday, July 6, 2022","Monday, January 9, 2023",Second Class,Consumer,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,,10.5072
US-2015-151924,C00000896,"Friday, July 24, 2020","Monday, January 9, 2023",Standard Class,Home Office,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,37.52,5,0.2,3.752
US-2015-151951,C00000018,"Friday, April 14, 2023","Monday, January 9, 2023",Second Class,Consumer,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,174.0585,3,0.45,-110.7645
US-2015-155920,C00000059,"Wednesday, April 12, 2023","Monday, January 9, 2023",Standard Class,Corporate,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,7,0.2,69.965
US-2015-153819,C00001006,"Wednesday, May 24, 2023","Tuesday, January 10, 2023",Standard Class,Home Office,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,,6.0114
US-2015-154734,C00000161,"Friday, March 25, 2022","Tuesday, January 10, 2023",Standard Class,Consumer,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2,0.2,3.6288
US-2015-156552,C00000639,"Tuesday, July 25, 2023","Tuesday, January 10, 2023",Standard Class,Corporate,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.68,5,0.8,-2.688
US-2015-158048,C00000787,"Saturday, March 6, 2021","Tuesday, January 10, 2023",Standard Class,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,0.7,-304.392
US-2015-159405,C00000636,"Sunday, March 20, 2022","Tuesday, January 10, 2023",Standard Class,Consumer,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,,21.0752
US-2015-160027,C00000587,"Sunday, May 3, 2020","Tuesday, January 10, 2023",First Class,Consumer,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,,52.7824
US-2015-150817,C00000690,"Saturday, October 9, 2021","Wednesday, January 11, 2023",Standard Class,Home Office,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,0.2,6.1192
US-2015-154888,C00000895,"Sunday, February 26, 2023","Wednesday, January 11, 2023",Second Class,Home Office,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972
US-2015-155046,C00000687,"Tuesday, December 6, 2022","Wednesday, January 11, 2023",Standard Class,Consumer,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,3,,2.604
US-2015-155446,C00000685,"Wednesday, July 13, 2022","Wednesday, January 11, 2023",Standard Class,Consumer,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,643.9825
US-2015-155550,C00001016,"Tuesday, November 10, 2020","Wednesday, January 11, 2023",Standard Class,Consumer,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.9,5,,11.703
US-2015-157607,C00001029,"Saturday, November 7, 2020","Wednesday, January 11, 2023",Standard Class,Consumer,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,,18.0096
US-2015-160400,C00000359,"Sunday, April 30, 2023","Wednesday, January 11, 2023",Standard Class,Home Office,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,4,,545.1884
US-2015-151731,C00000378,"Monday, June 1, 2020","Thursday, January 12, 2023",Second Class,Corporate,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,,11.7782
US-2015-152090,C00000151,"Thursday, March 12, 2020","Thursday, January 12, 2023",Same Day,Home Office,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232
US-2015-152182,C00000071,"Wednesday, September 30, 2020","Thursday, January 12, 2023",Standard Class,Consumer,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8,,38.9752
US-2015-153488,C00000465,"Friday, December 30, 2022","Thursday, January 12, 2023",First Class,Home Office,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,5.928
US-2015-154823,C00000295,"Monday, July 20, 2020","Thursday, January 12, 2023",Standard Class,Consumer,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856
US-2015-157277,C00000882,"Tuesday, October 17, 2023","Thursday, January 12, 2023",First Class,Corporate,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,,41.076
US-2015-157652,C00000079,"Saturday, August 7, 2021","Thursday, January 12, 2023",Standard Class,Consumer,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,,14.6718
US-2015-160322,C00000967,"Saturday, December 31, 2022","Thursday, January 12, 2023",Standard Class,Consumer,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,,5.8604
US-2015-160329,C00000166,"Tuesday, December 12, 2023","Thursday, January 12, 2023",Standard Class,Consumer,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,313.2624
US-2015-150899,C00000047,"Thursday, February 20, 2020","Friday, January 13, 2023",Standard Class,Consumer,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,,67.1916
US-2015-152416,C00000373,"Tuesday, April 4, 2023","Friday, January 13, 2023",Standard Class,Consumer,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,,73.321
US-2015-153300,C00000933,"Sunday, February 9, 2020","Friday, January 13, 2023",Standard Class,Consumer,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,223.58,14,,87.1962
US-2015-153461,C00000365,"Monday, November 13, 2023","Friday, January 13, 2023",Standard Class,Home Office,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,,109.422
US-2015-153659,C00000713,"Wednesday, May 31, 2023","Friday, January 13, 2023",Second Class,Corporate,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
US-2015-154534,C00000388,"Wednesday, July 13, 2022","Friday, January 13, 2023",First Class,Consumer,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
US-2015-156647,C00000237,"Friday, August 7, 2020","Friday, January 13, 2023",Standard Class,Consumer,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,2,0.8,-52.8336
US-2015-156353,C00000130,"Thursday, January 5, 2023","Saturday, January 14, 2023",First Class,Corporate,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,,178.91
US-2015-159846,C00000409,"Tuesday, January 3, 2023","Saturday, January 14, 2023",First Class,Consumer,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,1,0.2,3.8682
US-2015-160295,C00000893,"Saturday, August 5, 2023","Saturday, January 14, 2023",Standard Class,Consumer,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,,4.1634
US-2015-155393,C00000028,"Monday, May 8, 2023","Sunday, January 15, 2023",First Class,Home Office,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,2,0.2,5.998
US-2015-155453,C00000662,"Saturday, July 17, 2021","Sunday, January 15, 2023",Standard Class,Home Office,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,163.96,4,,80.3404
US-2015-155577,C00001016,"Tuesday, August 22, 2023","Sunday, January 15, 2023",Standard Class,Home Office,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55,5,,1.1775
US-2015-156133,C00000342,"Wednesday, October 21, 2020","Sunday, January 15, 2023",Standard Class,Corporate,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598
US-2015-156346,C00000072,"Monday, September 19, 2022","Sunday, January 15, 2023",First Class,Corporate,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2,,1.9176
US-2015-150666,C00000370,"Saturday, June 25, 2022","Monday, January 16, 2023",Same Day,Home Office,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,2,0.2,-5.6784
US-2015-151239,C00000912,"Monday, May 11, 2020","Monday, January 16, 2023",Standard Class,Consumer,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168
US-2015-151615,C00000597,"Monday, November 15, 2021","Monday, January 16, 2023",Standard Class,Consumer,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313,1,0.7,-1.9275
US-2015-157174,C00000756,"Monday, June 21, 2021","Monday, January 16, 2023",Standard Class,Consumer,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,50,2,,12
US-2015-159285,C00000585,"Friday, March 26, 2021","Monday, January 16, 2023",Second Class,Consumer,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,13,0.4,-1862.3124
US-2015-151638,C00000669,"Friday, September 10, 2021","Tuesday, January 17, 2023",Standard Class,Home Office,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,,73.41
US-2015-152848,C00000318,"Monday, February 6, 2023","Tuesday, January 17, 2023",Standard Class,Corporate,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.632,1,0.2,0.5508
US-2015-153440,C00000691,"Friday, February 5, 2021","Tuesday, January 17, 2023",Standard Class,Home Office,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.604,14,0.3,-18.186
US-2015-155812,C00000228,"Monday, August 15, 2022","Tuesday, January 17, 2023",First Class,Corporate,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.768,2,0.7,-3.14
US-2015-155932,C00000019,"Sunday, May 3, 2020","Tuesday, January 17, 2023",Standard Class,Home Office,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,35.168,4,0.2,11.4296
US-2015-155999,C00000726,"Thursday, September 10, 2020","Tuesday, January 17, 2023",Standard Class,Corporate,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64.02,6,,29.4492
US-2015-156971,C00001012,"Saturday, August 12, 2023","Tuesday, January 17, 2023",Standard Class,Consumer,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,,160.623
US-2015-151446,C00000389,"Thursday, May 21, 2020","Wednesday, January 18, 2023",Standard Class,Consumer,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,,8.694
US-2015-151696,C00000457,"Sunday, September 3, 2023","Wednesday, January 18, 2023",Second Class,Consumer,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,25.248,3,0.2,4.1028
US-2015-152911,C00000542,"Thursday, April 22, 2021","Wednesday, January 18, 2023",Second Class,Consumer,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,,203.5644
US-2015-153357,C00000633,"Friday, November 19, 2021","Wednesday, January 18, 2023",Same Day,Home Office,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,,11.2308
US-2015-154913,C00000268,"Sunday, April 11, 2021","Wednesday, January 18, 2023",Second Class,Consumer,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,0.2,6.799
US-2015-155872,C00000759,"Tuesday, October 27, 2020","Wednesday, January 18, 2023",Standard Class,Consumer,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168,4,0.2,-14.5584
US-2015-158507,C00000149,"Friday, October 6, 2023","Wednesday, January 18, 2023",Second Class,Corporate,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,,129.384
US-2015-159266,C00000124,"Wednesday, October 5, 2022","Wednesday, January 18, 2023",Standard Class,Home Office,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,1,0.2,10.9193
US-2015-160505,C00000963,"Tuesday, March 15, 2022","Wednesday, January 18, 2023",Standard Class,Corporate,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,,10.4148
US-2015-152857,C00000569,"Wednesday, May 25, 2022","Thursday, January 19, 2023",Second Class,Corporate,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,5,0.2,5.369
US-2015-156935,C00000933,"Friday, February 18, 2022","Thursday, January 19, 2023",Second Class,Consumer,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744,2,0.2,3.968
US-2015-158193,C00000210,"Tuesday, March 24, 2020","Thursday, January 19, 2023",Standard Class,Consumer,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4548.81,7,,1228.1787
US-2015-151725,C00000777,"Wednesday, May 13, 2020","Friday, January 20, 2023",Standard Class,Consumer,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,,43.706
US-2015-151857,C00000071,"Tuesday, December 8, 2020","Friday, January 20, 2023",Standard Class,Corporate,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,5,,423.0085
US-2015-155413,C00000958,"Friday, December 23, 2022","Friday, January 20, 2023",Standard Class,Consumer,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806
US-2015-156334,C00001015,"Wednesday, March 17, 2021","Friday, January 20, 2023",Standard Class,Consumer,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
US-2015-158120,C00000861,"Sunday, August 7, 2022","Friday, January 20, 2023",Standard Class,Consumer,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,0.1,39.9234
US-2015-158849,C00000957,"Thursday, December 24, 2020","Friday, January 20, 2023",Standard Class,Corporate,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,,459.396
US-2015-159911,C00000832,"Tuesday, November 17, 2020","Friday, January 20, 2023",Second Class,Home Office,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,0.2,11.5584
US-2015-150720,C00000003,"Thursday, July 21, 2022","Saturday, January 21, 2023",Standard Class,Consumer,OFF-FA-10003485,Office Supplies,Fasteners,Staples,18.864,9,0.2,6.1308
US-2015-154652,C00000764,"Monday, June 15, 2020","Saturday, January 21, 2023",Standard Class,Consumer,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,3,0.2,29.985
US-2015-155120,C00000428,"Wednesday, February 12, 2020","Saturday, January 21, 2023",Standard Class,Consumer,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
US-2015-157853,C00000753,"Wednesday, May 3, 2023","Saturday, January 21, 2023",Same Day,Corporate,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,2,0.2,1.3992
US-2015-157934,C00000593,"Saturday, August 6, 2022","Saturday, January 21, 2023",First Class,Corporate,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386
US-2015-159355,C00000669,"Saturday, January 4, 2020","Saturday, January 21, 2023",Second Class,Corporate,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4,5,,11.88
US-2015-159396,C00000605,"Tuesday, July 7, 2020","Saturday, January 21, 2023",Standard Class,Corporate,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4,-37.9152
US-2015-160398,C00000259,"Wednesday, August 3, 2022","Saturday, January 21, 2023",Second Class,Corporate,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,,3.1654
US-2015-151631,C00000024,"Wednesday, July 28, 2021","Sunday, January 22, 2023",Second Class,Consumer,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,,14.5728
US-2015-153336,C00000020,"Sunday, May 3, 2020","Sunday, January 22, 2023",Second Class,Home Office,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
US-2015-159594,C00000612,"Monday, November 28, 2022","Sunday, January 22, 2023",First Class,Home Office,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.32,-17.0274
US-2015-151476,C00000242,"Monday, August 14, 2023","Monday, January 23, 2023",First Class,Consumer,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,,10.881
US-2015-152855,C00000422,"Thursday, September 3, 2020","Monday, January 23, 2023",Standard Class,Corporate,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,,91.7892
US-2015-153561,C00000252,"Saturday, January 14, 2023","Monday, January 23, 2023",Standard Class,Consumer,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,,25.5112
US-2015-153836,C00000038,"Saturday, July 23, 2022","Monday, January 23, 2023",Standard Class,Consumer,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,,6.567
