ScheduleID,RigID,RigType,Contractor,ServiceCompany,Concession,Emirate,WellName,WellType,WellProfile,SpudDate,ReleaseDatePlanned,ReleaseDateActual,DaysPlanned,DaysActual,MoveDaysPlanned,NPTDays,Status,CostPlannedUSD,CostActualUSD,BOPRatingPSI,HoleSizeInches,PlannedTD_m,ReachedTD_m,MudSystem,FromPad,ToPad,Latitude,Longitude
SCH-0008618,RIG-023,Jackup,ADNOC Drilling,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-4437,Exploration,Vertical,2023-03-08,2023-04-09,2023-04-12,32,35,1.8,1.1,Released,5988100,6605100.0,10000,8.5,2132,2530,Water-Based Mud,PAD-346,PAD-069,24.80295,54.01037
SCH-0003189,RIG-030,Land,Nabors,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-7844,Workover,Deviated,2024-03-23,2024-03-28,2024-03-29,5,6,1.6,0.4,Released,293300,349600.0,10000,8.5,2547,2566,Water-Based Mud,PAD-119,PAD-087,23.65785,54.45229
SCH-0009816,RIG-028,Land,Nabors,Halliburton,SARB,Abu Dhabi Offshore,SARB-9746,Sidetrack,Vertical,2022-07-01,2022-07-24,2022-07-26,23,25,2.8,1.2,Released,1495100,1552000.0,5000,17.5,3356,3308,Water-Based Mud,PAD-100,PAD-012,24.41257,53.94522
SCH-0004481,RIG-032,Jackup,ADNOC Drilling,Weatherford,SARB,Abu Dhabi Offshore,SARB-3532,Exploration,Horizontal,2022-03-10,2022-04-04,2022-04-06,25,27,1.2,3.5,Released,4584000,5286400.0,10000,8.5,4139,4155,Water-Based Mud,PAD-071,PAD-134,24.63275,53.5684
SCH-0002096,RIG-003,Jackup,Arabian Drilling,Weatherford,Upper Zakum,Abu Dhabi Offshore,UZ-4601,Appraisal,S-curve,2023-03-31,2023-05-07,2023-05-12,37,42,3.8,3.3,Released,6509500,7802700.0,5000,8.5,1605,1648,Synthetic-Based Mud,PAD-038,PAD-012,24.87519,53.31381
SCH-0006010,RIG-038,Land,Arabian Drilling,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-7096,Exploration,Deviated,2022-10-20,2022-11-19,2022-11-20,30,31,1.5,0.7,Released,3327100,3710100.0,15000,6.125,2675,2966,Synthetic-Based Mud,PAD-278,PAD-068,24.32223,53.85485
SCH-0010986,RIG-002,Semi-Sub,Nabors,Schlumberger,Al Dabb’iya,Abu Dhabi,ALD-5201,Appraisal,Vertical,2024-03-24,2024-05-03,2024-05-04,40,41,4.1,1.0,Released,10842600,13047500.0,15000,8.5,3203,3103,Water-Based Mud,PAD-064,PAD-026,23.86118,55.00721
SCH-0009523,RIG-054,Land,Arabian Drilling,Baker Hughes,Fateh,Abu Dhabi Offshore,FTH-1852,Dev,Horizontal,2025-07-19,2025-08-14,2025-08-16,26,28,1.9,3.0,Released,2406400,2874600.0,10000,12.25,2590,2579,Water-Based Mud,PAD-220,PAD-202,25.09199,53.46532
SCH-0001525,RIG-022,Land,KCA Deutag,Halliburton,Al Dabb’iya,Abu Dhabi,ALD-1698,Sidetrack,S-curve,2023-01-02,2023-01-19,2023-01-22,17,20,3.5,4.2,Released,1003200,1226000.0,10000,17.5,3712,3561,Synthetic-Based Mud,PAD-201,PAD-224,24.04528,54.26178
SCH-0008526,RIG-038,Land,Nabors,Baker Hughes,Bab,Abu Dhabi,BAB-2410,Exploration,Horizontal,2025-01-12,2025-02-06,2025-02-09,25,28,2.4,5.5,Released,2531500,2818000.0,10000,8.5,3747,3753,Oil-Based Mud,PAD-257,PAD-297,24.27514,54.58009
SCH-0010391,RIG-020,Land,KCA Deutag,Halliburton,Bab,Abu Dhabi,BAB-6652,Dev,Deviated,2022-07-02,2022-07-22,2022-07-24,20,22,2.6,1.7,Released,2216100,2494800.0,5000,8.5,2842,2793,Water-Based Mud,PAD-152,PAD-065,24.49934,53.95275
SCH-0007801,RIG-052,Land,Weatherford,Halliburton,Fateh,Abu Dhabi Offshore,FTH-9021,Appraisal,Vertical,2023-05-19,2023-06-16,2023-06-18,28,30,2.2,0.5,Released,2635500,3112900.0,15000,8.5,2898,3180,Water-Based Mud,PAD-195,PAD-145,24.37003,54.02673
SCH-0000507,RIG-056,Land,Nabors,Halliburton,SARB,Abu Dhabi Offshore,SARB-8926,Sidetrack,Horizontal,2024-08-13,2024-08-29,2024-09-02,16,20,2.4,4.6,Released,1020900,1346600.0,5000,12.25,3218,3028,Oil-Based Mud,PAD-110,PAD-041,25.04559,53.18404
SCH-0010108,RIG-033,Land,Weatherford,Schlumberger,Bab,Abu Dhabi,BAB-6226,Sidetrack,Vertical,2023-02-13,2023-02-27,2023-02-27,14,14,2.1,0.0,Released,974000,1022600.0,5000,8.5,2810,2955,Water-Based Mud,PAD-341,PAD-002,23.65808,54.16775
SCH-0000140,RIG-036,Jackup,KCA Deutag,Halliburton,Al Dabb’iya,Abu Dhabi,ALD-9011,Sidetrack,Vertical,2024-04-17,2024-05-19,2024-05-20,32,33,3.7,1.4,Released,3610200,4061100.0,15000,8.5,3069,3169,Water-Based Mud,PAD-311,PAD-116,24.64716,55.19437
SCH-0005145,RIG-023,Land,ADNOC Drilling,ADNOC Services,Fateh,Abu Dhabi Offshore,FTH-9773,Dev,S-curve,2024-09-10,2024-09-20,2024-09-22,10,12,4.3,3.2,Released,1269300,1643600.0,10000,8.5,3333,3706,Oil-Based Mud,PAD-130,PAD-210,24.7016,53.14332
SCH-0004269,RIG-001,Land,Nabors,Baker Hughes,Bab,Abu Dhabi,BAB-1474,Exploration,Deviated,2022-02-22,2022-03-18,2022-03-19,24,25,4.4,1.0,Released,2125900,2188300.0,5000,8.5,3763,4159,Oil-Based Mud,PAD-120,PAD-313,24.41298,54.12238
SCH-0008417,RIG-038,Jackup,Arabian Drilling,Halliburton,Al Dabb’iya,Abu Dhabi,ALD-1027,Appraisal,Deviated,2022-06-28,2022-08-09,2022-08-11,42,44,1.7,2.2,Released,5929000,6272800.0,10000,17.5,2925,2755,Water-Based Mud,PAD-350,PAD-057,23.48334,54.73402
SCH-0002516,RIG-010,Land,KCA Deutag,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-4650,Appraisal,Deviated,2023-06-28,2023-07-22,2023-07-27,24,29,4.5,3.1,Released,2340500,2714100.0,15000,8.5,3952,3985,Water-Based Mud,PAD-003,PAD-258,24.68541,54.07403
SCH-0003463,RIG-035,Jackup,ADNOC Drilling,Baker Hughes,Bu Hasa,Abu Dhabi,BUH-7517,Appraisal,Horizontal,2023-09-13,2023-10-13,2023-10-14,30,31,2.4,1.2,Released,4432200,5408300.0,15000,8.5,2355,2702,Water-Based Mud,PAD-082,PAD-209,23.50748,53.89755
SCH-0002414,RIG-010,Jackup,KCA Deutag,ADNOC Services,Bab,Abu Dhabi,BAB-3658,Exploration,Vertical,2022-04-07,2022-05-18,2022-05-19,41,42,2.9,1.1,Released,6107100,6169200.0,15000,12.25,2531,2759,Synthetic-Based Mud,PAD-349,PAD-061,23.75603,54.99626
SCH-0002358,RIG-058,Land,KCA Deutag,Baker Hughes,SARB,Abu Dhabi Offshore,SARB-4774,Appraisal,Vertical,2022-06-18,2022-07-15,2022-07-17,27,29,3.0,2.7,Released,2156800,2606900.0,10000,6.0,3425,3588,Oil-Based Mud,PAD-209,PAD-134,24.30889,53.42604
SCH-0004522,RIG-012,Land,Shelf Drilling,Schlumberger,Bu Hasa,Abu Dhabi,BUH-2898,Exploration,Deviated,2025-08-25,2025-09-29,2025-10-02,35,38,2.9,3.6,Ongoing,3909400,4609800.0,10000,12.25,2754,2746,Oil-Based Mud,PAD-246,PAD-182,23.97463,54.80174
SCH-0006554,RIG-018,Land,Weatherford,Weatherford,Al Dabb’iya,Abu Dhabi,ALD-0243,Sidetrack,Horizontal,2024-01-03,2024-01-17,2024-01-20,14,17,3.4,5.2,Released,925800,1022900.0,10000,12.25,2813,2720,Water-Based Mud,PAD-306,PAD-149,24.21021,54.87793
SCH-0006049,RIG-031,Jackup,KCA Deutag,Halliburton,Al Dabb’iya,Abu Dhabi,ALD-4777,Exploration,Vertical,2023-11-13,2023-12-24,2023-12-25,41,42,2.3,0.1,Released,6700500,7782100.0,10000,8.5,3152,3378,Water-Based Mud,PAD-197,PAD-214,23.54592,54.97698
SCH-0002695,RIG-006,Land,ADNOC Drilling,ADNOC Services,SARB,Abu Dhabi Offshore,SARB-1753,Appraisal,Deviated,2023-11-10,2023-12-05,2023-12-07,25,27,4.0,0.9,Released,2273500,2772300.0,10000,6.125,2221,2137,Oil-Based Mud,PAD-330,PAD-145,24.50054,53.27096
SCH-0009989,RIG-008,Semi-Sub,ADNOC Drilling,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-3878,Sidetrack,Vertical,2025-01-21,2025-02-13,2025-02-14,23,24,3.7,0.5,Released,4503400,5114600.0,10000,6.125,2569,2929,Water-Based Mud,PAD-207,PAD-025,24.76106,54.00316
SCH-0011929,RIG-007,Land,ADNOC Drilling,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-0639,Appraisal,S-curve,2024-07-31,2024-08-17,2024-08-18,17,18,1.7,0.2,Released,1782800,2004600.0,10000,8.5,2107,2095,Water-Based Mud,PAD-207,PAD-193,25.00157,53.65471
SCH-0006269,RIG-041,Land,Nabors,Schlumberger,Bu Hasa,Abu Dhabi,BUH-2743,Sidetrack,Deviated,2022-02-17,2022-03-01,2022-03-03,12,14,3.2,2.1,Released,749400,862500.0,10000,8.5,2559,2751,Synthetic-Based Mud,PAD-226,PAD-334,24.66825,54.69631
SCH-0004074,RIG-057,Land,Shelf Drilling,Baker Hughes,SARB,Abu Dhabi Offshore,SARB-7076,Exploration,S-curve,2022-12-31,2023-01-21,2023-01-23,21,23,3.4,3.7,Released,2430000,2519800.0,15000,17.5,3036,3409,Water-Based Mud,PAD-185,PAD-184,24.54484,53.11091
SCH-0011058,RIG-028,Semi-Sub,ADNOC Drilling,Schlumberger,SARB,Abu Dhabi Offshore,SARB-9550,Dev,Horizontal,2025-02-07,2025-03-09,2025-03-10,30,31,1.1,0.0,Released,7921200,7923100.0,10000,8.5,2794,2727,Water-Based Mud,PAD-153,PAD-256,24.79728,53.36642
SCH-0005267,RIG-031,Jackup,KCA Deutag,Baker Hughes,Bab,Abu Dhabi,BAB-3455,Workover,Deviated,2022-03-30,2022-04-15,2022-04-15,16,16,3.5,0.0,Released,1431400,1410900.0,10000,12.25,1986,2079,Water-Based Mud,PAD-305,PAD-232,23.99703,54.62236
SCH-0000116,RIG-015,Drillship,Shelf Drilling,Halliburton,Fateh,Abu Dhabi Offshore,FTH-1127,Dev,Deviated,2023-05-30,2023-07-11,2023-07-11,42,42,1.6,0.0,Released,8998800,9707000.0,5000,8.5,2973,3237,Oil-Based Mud,PAD-251,PAD-172,24.84697,53.59525
SCH-0004745,RIG-044,Land,Weatherford,Halliburton,Lower Zakum,Abu Dhabi Offshore,LZ-9394,Sidetrack,Horizontal,2022-09-26,2022-10-15,2022-10-16,19,20,3.6,1.0,Released,1578000,1658000.0,10000,12.25,3135,3095,Oil-Based Mud,PAD-181,PAD-101,25.02662,53.89146
SCH-0007333,RIG-050,Jackup,Arabian Drilling,ADNOC Services,Lower Zakum,Abu Dhabi Offshore,LZ-7765,Sidetrack,Deviated,2024-10-01,2024-11-01,2024-11-03,31,33,1.1,0.0,Released,3027800,3193000.0,10000,17.5,3363,3471,Water-Based Mud,PAD-076,PAD-266,24.3172,53.51733
SCH-0002884,RIG-024,Jackup,ADNOC Drilling,Weatherford,SARB,Abu Dhabi Offshore,SARB-1231,Dev,Deviated,2023-02-23,2023-03-12,2023-03-12,17,17,2.6,0.0,Released,2686500,2703200.0,10000,8.5,3354,3695,Oil-Based Mud,PAD-273,PAD-185,24.99856,53.22259
SCH-0000785,RIG-055,Tender,Weatherford,ADNOC Services,Lower Zakum,Abu Dhabi Offshore,LZ-3300,Appraisal,Vertical,2025-03-18,2025-04-24,2025-04-25,37,38,4.2,0.8,Released,8713200,8434500.0,10000,17.5,3076,3110,Synthetic-Based Mud,PAD-215,PAD-196,24.35597,53.75677
SCH-0010796,RIG-025,Semi-Sub,Weatherford,Baker Hughes,Fateh,Abu Dhabi Offshore,FTH-2126,Sidetrack,Vertical,2023-05-21,2023-06-26,2023-06-27,36,37,2.5,1.2,Released,5870200,5662600.0,15000,6.0,3017,2830,Oil-Based Mud,PAD-143,PAD-219,24.38099,53.8077
SCH-0001182,RIG-019,Drillship,Weatherford,Baker Hughes,Lower Zakum,Abu Dhabi Offshore,LZ-9137,Exploration,Vertical,2024-06-08,2024-07-20,2024-07-21,42,43,2.9,0.0,Released,12300400,13363300.0,10000,6.125,2748,2801,Water-Based Mud,PAD-246,PAD-063,24.37147,53.89224
SCH-0007429,RIG-005,Land,Arabian Drilling,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-0710,Appraisal,Horizontal,2024-12-30,2025-01-23,2025-01-24,24,25,4.4,1.0,Released,2562500,2884800.0,10000,8.5,2937,2930,Water-Based Mud,PAD-251,PAD-265,24.35333,53.39329
SCH-0006542,RIG-017,Jackup,Shelf Drilling,ADNOC Services,Bu Hasa,Abu Dhabi,BUH-8737,Appraisal,S-curve,2024-07-03,2024-08-14,2024-08-15,42,43,2.8,1.1,Released,6744100,7339300.0,10000,12.25,4719,4847,Oil-Based Mud,PAD-179,PAD-198,23.92926,54.14053
SCH-0008565,RIG-056,Land,ADNOC Drilling,ADNOC Services,Lower Zakum,Abu Dhabi Offshore,LZ-7526,Dev,Vertical,2025-02-13,2025-03-04,2025-03-04,19,19,4.0,0.0,Released,1711400,1922900.0,10000,12.25,3129,3456,Synthetic-Based Mud,PAD-288,PAD-276,24.85322,53.36315
SCH-0000257,RIG-001,Land,Shelf Drilling,Halliburton,Bab,Abu Dhabi,BAB-7059,Exploration,Deviated,2024-01-10,2024-02-03,2024-02-05,24,26,2.5,2.9,Released,2069500,2309400.0,10000,6.0,3099,3102,Water-Based Mud,PAD-341,PAD-159,23.47467,53.91807
SCH-0010612,RIG-027,Land,Weatherford,ADNOC Services,Fateh,Abu Dhabi Offshore,FTH-8579,Dev,Vertical,2023-04-11,2023-04-26,2023-05-02,15,21,5.1,2.5,Released,1462300,1865600.0,15000,8.5,3258,3269,Oil-Based Mud,PAD-338,PAD-167,24.81303,53.27897
SCH-0010363,RIG-014,Land,Shelf Drilling,ADNOC Services,Fateh,Abu Dhabi Offshore,FTH-6228,Exploration,Deviated,2022-12-19,2023-01-12,2023-01-13,24,25,3.9,0.0,Released,2940800,3556300.0,10000,8.5,3631,3902,Oil-Based Mud,PAD-223,PAD-009,24.70973,53.72437
SCH-0003515,RIG-034,Land,Nabors,Halliburton,Lower Zakum,Abu Dhabi Offshore,LZ-5440,Appraisal,Vertical,2022-11-12,2022-12-01,2022-12-03,19,21,3.2,4.0,Released,1982000,2169500.0,10000,8.5,3414,3294,Water-Based Mud,PAD-026,PAD-048,24.33044,53.48874
SCH-0004289,RIG-054,Jackup,Nabors,Weatherford,Bab,Abu Dhabi,BAB-2604,Dev,Vertical,2025-03-11,2025-04-16,2025-04-18,36,38,1.6,2.5,Released,5341300,5451500.0,10000,8.5,2113,2444,Oil-Based Mud,PAD-309,PAD-331,23.62572,54.57759
SCH-0010454,RIG-012,Land,ADNOC Drilling,Halliburton,Bu Hasa,Abu Dhabi,BUH-7126,Sidetrack,Horizontal,2024-08-29,2024-09-13,2024-09-15,15,17,3.0,2.1,Released,1057300,1104600.0,10000,8.5,2645,2574,Oil-Based Mud,PAD-331,PAD-304,24.44053,55.10571
SCH-0004965,RIG-051,Land,Nabors,Schlumberger,Bu Hasa,Abu Dhabi,BUH-1540,Workover,Deviated,2024-10-15,2024-10-24,2024-10-24,9,9,3.6,0.0,Released,638800,774900.0,10000,17.5,2057,2336,Water-Based Mud,PAD-127,PAD-075,23.3205,55.29524
SCH-0007462,RIG-011,Land,Arabian Drilling,Weatherford,SARB,Abu Dhabi Offshore,SARB-4600,Dev,Deviated,2024-04-14,2024-05-08,2024-05-08,24,24,2.5,0.0,Released,2296400,2203300.0,10000,8.5,2777,2960,Oil-Based Mud,PAD-238,PAD-143,24.96989,53.50955
SCH-0000506,RIG-042,Land,Nabors,Weatherford,Bab,Abu Dhabi,BAB-6649,Exploration,Vertical,2025-04-06,2025-04-30,2025-05-01,24,25,2.2,1.0,Released,2024300,2267600.0,10000,8.5,3079,3424,Water-Based Mud,PAD-209,PAD-337,24.5181,54.12669
SCH-0003952,RIG-032,Jackup,KCA Deutag,ADNOC Services,Upper Zakum,Abu Dhabi Offshore,UZ-4297,Dev,Horizontal,2024-07-03,2024-08-01,2024-08-03,29,31,4.9,1.3,Released,4562000,5124500.0,5000,17.5,3399,3799,Synthetic-Based Mud,PAD-079,PAD-147,25.00101,53.69594
SCH-0007252,RIG-012,Jackup,ADNOC Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-2148,Dev,Horizontal,2022-06-14,2022-07-17,2022-07-18,33,34,3.5,1.9,Released,4787800,4981000.0,15000,6.0,2687,2648,Water-Based Mud,PAD-075,PAD-232,24.63298,54.05425
SCH-0006688,RIG-010,Tender,KCA Deutag,Weatherford,Bu Hasa,Abu Dhabi,BUH-5592,Workover,S-curve,2023-04-07,2023-04-26,2023-04-29,19,22,3.9,4.4,Released,3126900,3809900.0,10000,6.125,4062,4422,Water-Based Mud,PAD-146,PAD-093,23.47456,54.30333
SCH-0001962,RIG-022,Land,Arabian Drilling,ADNOC Services,Lower Zakum,Abu Dhabi Offshore,LZ-4362,Sidetrack,Horizontal,2022-01-24,2022-02-08,2022-02-09,15,16,3.0,2.0,Released,1124300,1217300.0,10000,8.5,2437,2806,Water-Based Mud,PAD-121,PAD-180,24.33688,52.91423
SCH-0005494,RIG-006,Land,Arabian Drilling,Halliburton,SARB,Abu Dhabi Offshore,SARB-8204,Workover,S-curve,2024-08-30,2024-09-10,2024-09-12,11,13,5.2,2.4,Released,632100,749300.0,5000,17.5,3326,3191,Water-Based Mud,PAD-199,PAD-053,24.87673,53.83651
SCH-0011434,RIG-015,Tender,Arabian Drilling,Weatherford,Bab,Abu Dhabi,BAB-4523,Appraisal,Horizontal,2025-05-23,2025-06-28,2025-06-30,36,38,1.9,0.5,Released,8499600,9955000.0,5000,8.5,3176,3394,Oil-Based Mud,PAD-028,PAD-198,24.32699,54.17534
SCH-0011914,RIG-014,Land,Nabors,ADNOC Services,Bu Hasa,Abu Dhabi,BUH-7259,Dev,Horizontal,2025-05-20,2025-06-13,2025-06-14,24,25,2.5,1.7,Released,2060600,2290300.0,10000,12.25,2677,3003,Synthetic-Based Mud,PAD-257,PAD-215,23.73069,54.84184
SCH-0002089,RIG-018,Land,Arabian Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-5001,Dev,Vertical,2022-12-26,2023-01-18,2023-01-21,23,26,1.6,2.8,Released,2138400,2690300.0,10000,8.5,3876,4192,Water-Based Mud,PAD-060,PAD-127,24.30966,54.28445
SCH-0010433,RIG-033,Drillship,ADNOC Drilling,Halliburton,Upper Zakum,Abu Dhabi Offshore,UZ-5656,Dev,S-curve,2024-06-20,2024-07-22,2024-07-22,32,32,3.3,0.0,Released,8239400,9017600.0,10000,12.25,2791,2828,Synthetic-Based Mud,PAD-291,PAD-040,24.76442,53.53203
SCH-0008400,RIG-004,Land,Weatherford,Schlumberger,Bu Hasa,Abu Dhabi,BUH-0983,Workover,Vertical,2025-06-07,2025-06-17,2025-06-19,10,12,4.4,0.4,Released,730100,972000.0,10000,6.0,3281,3483,Water-Based Mud,PAD-125,PAD-225,23.75982,54.13164
SCH-0005925,RIG-038,Land,Arabian Drilling,ADNOC Services,SARB,Abu Dhabi Offshore,SARB-2334,Appraisal,S-curve,2025-04-30,2025-05-25,2025-05-29,25,29,3.0,4.9,Released,2457100,2654100.0,5000,12.25,2736,2759,Water-Based Mud,PAD-220,PAD-056,25.03075,53.1147
SCH-0011127,RIG-041,Land,Nabors,ADNOC Services,Bu Hasa,Abu Dhabi,BUH-1469,Sidetrack,Deviated,2024-05-16,2024-06-02,2024-06-05,17,20,3.1,4.6,Released,1280500,1698800.0,10000,6.125,2992,3011,Oil-Based Mud,PAD-164,PAD-329,23.66282,54.62552
SCH-0006398,RIG-002,Land,Nabors,Baker Hughes,Lower Zakum,Abu Dhabi Offshore,LZ-4597,Workover,Vertical,2022-03-19,2022-03-28,2022-03-29,9,10,3.5,1.3,Released,698700,765000.0,15000,17.5,2750,2560,Oil-Based Mud,PAD-077,PAD-269,24.76756,53.7385
SCH-0002845,RIG-035,Jackup,KCA Deutag,Weatherford,SARB,Abu Dhabi Offshore,SARB-8956,Sidetrack,Deviated,2025-02-05,2025-03-03,2025-03-03,26,26,2.9,0.0,Released,2837600,3321600.0,10000,8.5,2968,3180,Oil-Based Mud,PAD-298,PAD-092,25.02481,53.60004
SCH-0006209,RIG-024,Land,Arabian Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-9081,Sidetrack,Deviated,2023-05-22,2023-05-29,2023-05-30,7,8,1.8,1.3,Released,538200,661200.0,10000,8.5,2499,2522,Water-Based Mud,PAD-322,PAD-192,24.40836,55.21181
SCH-0008037,RIG-034,Jackup,KCA Deutag,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-9919,Exploration,Deviated,2023-08-12,2023-09-22,2023-09-23,41,42,2.3,0.3,Released,5012100,5494200.0,15000,8.5,2972,3237,Water-Based Mud,PAD-250,PAD-339,23.52506,55.1679
SCH-0011508,RIG-024,Jackup,Shelf Drilling,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-3694,Sidetrack,Deviated,2023-08-31,2023-09-29,2023-10-02,29,32,2.3,4.1,Released,3088900,3627800.0,15000,12.25,1636,2027,Synthetic-Based Mud,PAD-017,PAD-317,24.42456,54.70934
SCH-0008390,RIG-014,Land,Shelf Drilling,ADNOC Services,SARB,Abu Dhabi Offshore,SARB-6389,Appraisal,Vertical,2024-08-10,2024-08-21,2024-08-22,11,12,2.4,0.1,Released,1178000,1273100.0,10000,8.5,2601,2612,Water-Based Mud,PAD-313,PAD-329,24.59275,53.17489
SCH-0011022,RIG-021,Land,ADNOC Drilling,Baker Hughes,Bu Hasa,Abu Dhabi,BUH-3186,Sidetrack,S-curve,2023-05-18,2023-06-03,2023-06-04,16,17,1.5,1.3,Released,1266200,1521100.0,5000,8.5,3043,2856,Synthetic-Based Mud,PAD-128,PAD-263,23.62809,55.0541
SCH-0008919,RIG-004,Jackup,KCA Deutag,Baker Hughes,Upper Zakum,Abu Dhabi Offshore,UZ-1324,Exploration,Horizontal,2023-06-10,2023-07-10,2023-07-13,30,33,1.4,4.1,Released,5595400,6337900.0,15000,12.25,3107,3226,Synthetic-Based Mud,PAD-240,PAD-008,24.99965,52.90894
SCH-0011175,RIG-009,Land,Shelf Drilling,Schlumberger,Bu Hasa,Abu Dhabi,BUH-3641,Sidetrack,Vertical,2025-04-14,2025-04-24,2025-04-25,10,11,3.6,1.2,Released,849500,1112000.0,10000,17.5,2500,2621,Oil-Based Mud,PAD-185,PAD-065,24.61651,54.44719
SCH-0003399,RIG-005,Land,Nabors,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-4855,Workover,S-curve,2024-04-30,2024-05-12,2024-05-13,12,13,4.2,0.7,Released,648100,752600.0,10000,6.125,2372,2218,Oil-Based Mud,PAD-257,PAD-085,24.61849,53.09508
SCH-0008073,RIG-026,Jackup,KCA Deutag,Weatherford,Fateh,Abu Dhabi Offshore,FTH-8777,Appraisal,Vertical,2025-05-02,2025-05-31,2025-05-31,29,29,3.7,0.0,Released,4171300,4332600.0,10000,12.25,1200,1039,Oil-Based Mud,PAD-293,PAD-089,24.78057,53.18984
SCH-0010405,RIG-001,Land,Arabian Drilling,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-0302,Appraisal,Vertical,2023-08-11,2023-09-01,2023-09-03,21,23,3.6,3.6,Released,2393800,2590100.0,10000,8.5,2983,3240,Water-Based Mud,PAD-336,PAD-012,24.69934,54.08242
SCH-0006406,RIG-019,Land,ADNOC Drilling,Schlumberger,SARB,Abu Dhabi Offshore,SARB-4305,Sidetrack,Deviated,2022-07-19,2022-08-09,2022-08-15,21,27,2.8,1.3,Released,1276600,1770600.0,5000,8.5,2658,2463,Water-Based Mud,PAD-292,PAD-101,24.3339,52.94828
SCH-0010466,RIG-011,Jackup,Weatherford,Weatherford,Upper Zakum,Abu Dhabi Offshore,UZ-0273,Appraisal,Vertical,2024-05-10,2024-06-16,2024-06-19,37,40,4.6,0.9,Released,5386500,6443900.0,10000,8.5,4448,4625,Water-Based Mud,PAD-106,PAD-184,24.31933,53.7409
SCH-0000081,RIG-026,Tender,Shelf Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-7469,Dev,Deviated,2022-07-20,2022-08-27,2022-08-29,38,40,2.2,0.0,Released,9278800,10228500.0,5000,8.5,3971,4188,Water-Based Mud,PAD-072,PAD-131,23.52805,54.13626
SCH-0011996,RIG-045,Land,KCA Deutag,Baker Hughes,Lower Zakum,Abu Dhabi Offshore,LZ-4495,Appraisal,Horizontal,2023-07-04,2023-07-19,2023-07-22,15,18,1.7,4.8,Released,1579400,1948900.0,5000,12.25,2520,2793,Synthetic-Based Mud,PAD-215,PAD-211,24.68342,53.82551
SCH-0009608,RIG-052,Land,Shelf Drilling,Weatherford,Al Dabb’iya,Abu Dhabi,ALD-7961,Workover,Horizontal,2025-05-07,2025-05-18,2025-05-21,11,14,4.2,5.3,Released,814100,1200100.0,10000,8.5,2742,2785,Oil-Based Mud,PAD-324,PAD-298,23.72147,53.71364
SCH-0008184,RIG-001,Land,Arabian Drilling,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-7246,Sidetrack,Vertical,2023-05-05,2023-05-16,2023-05-16,11,11,0.8,0.0,Released,632100,647900.0,10000,6.0,2604,2629,Water-Based Mud,PAD-142,PAD-237,24.76464,53.61434
SCH-0010659,RIG-058,Land,Shelf Drilling,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-2701,Workover,Horizontal,2023-11-11,2023-11-25,2023-11-26,14,15,2.4,0.0,Released,672900,680000.0,10000,8.5,2882,3039,Water-Based Mud,PAD-271,PAD-146,24.90435,53.5494
SCH-0007167,RIG-019,Jackup,Nabors,Halliburton,Lower Zakum,Abu Dhabi Offshore,LZ-6011,Sidetrack,Vertical,2025-01-09,2025-01-28,2025-01-29,19,20,4.6,1.1,Released,2214900,2531000.0,5000,6.0,3905,3847,Synthetic-Based Mud,PAD-236,PAD-059,24.53159,52.91319
SCH-0009991,RIG-057,Land,KCA Deutag,ADNOC Services,Lower Zakum,Abu Dhabi Offshore,LZ-8690,Dev,Deviated,2025-05-18,2025-06-11,2025-06-12,24,25,0.5,1.3,Released,1970900,2329900.0,10000,8.5,2634,2453,Water-Based Mud,PAD-110,PAD-186,25.05522,53.46951
SCH-0000369,RIG-023,Semi-Sub,ADNOC Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-2351,Exploration,Vertical,2025-03-04,2025-04-05,2025-04-08,32,35,2.8,5.6,Released,8207500,10127200.0,15000,17.5,2465,2820,Oil-Based Mud,PAD-177,PAD-093,24.59912,53.79398
SCH-0001369,RIG-030,Land,Shelf Drilling,Schlumberger,Bu Hasa,Abu Dhabi,BUH-5759,Appraisal,Horizontal,2023-05-03,2023-05-26,2023-05-28,23,25,2.4,2.2,Released,2458700,2786500.0,10000,8.5,2436,2635,Synthetic-Based Mud,PAD-072,PAD-216,24.57831,54.39039
