JobID,Failure_90d,Field,FormationType,CompletionType,ESP_Model,OilRate_bpd,WaterCut_frac,GasOilRatio_scf_bbl,IntakePressure_psia,DischargePressure_psia,THP_psia,WellheadTemp_C,MotorTemp_C,Vibration_RMS,Power_kW,DriveFrequency_Hz,RunTimeSincePull_days,SandRate_mgL,ScaleInhibitor_ppm,CorrosionInhibitor_ppm,ChokeSize_in,TubingID_in,Fail_Prob_Internal,kW_per_bbl,DP_Margin_psia
ESPJOB-0001319,0,Bu Hasa,Carbonate,Single-Stage,ESP-562,1665.8,0.6756,556.3,929.9,3243.5,390.2,67.3,89.1,2.699,274.5,58.77,312.7,12.18,15.7,10.7,0.75,4.5,0.085,0.1648,2313.6
ESPJOB-0019111,0,SARB,Sandstone,Smart,ESP-538,2679.0,0.4503,457.0,941.9,3398.5,818.7,58.9,133.0,4.815,399.5,44.61,29.9,34.79,40.7,31.4,1.0,3.5,0.2347,0.1491,2456.6
ESPJOB-0004722,0,Fateh,Sandstone,Single-Stage,ESP-538,2040.1,0.5239,262.0,757.4,2783.4,413.1,70.4,110.9,3.457,301.8,58.16,111.6,49.4,37.4,26.5,1.0,2.375,0.1703,0.1479,2025.9
ESPJOB-0006547,0,Upper Zakum,Shale,Single-Stage,ESP-538,1365.6,0.3314,355.4,781.7,3109.8,730.5,63.6,86.8,4.068,210.4,40.85,402.1,18.36,6.8,45.8,1.0,2.875,0.2011,0.1541,2328.1
ESPJOB-0002224,0,Bab,Sandstone,Single-Stage,ESP-538,3747.6,0.667,288.8,647.9,1532.7,308.4,85.6,149.3,4.21,456.9,65.01,263.9,22.46,5.2,19.5,0.75,2.375,0.2076,0.1219,884.8
ESPJOB-0001787,0,Lower Zakum,Sandstone,Single-Stage,ESP-562,3683.2,0.589,211.8,537.2,2917.6,607.0,84.1,141.0,5.183,425.9,57.01,283.5,11.7,49.7,3.8,1.0,3.5,0.2557,0.1156,2380.3
ESPJOB-0015366,0,SARB,Sandstone,Multi-Stage,ESP-675,3098.8,0.507,578.9,472.2,3655.2,455.6,92.7,147.9,4.375,473.4,64.45,441.9,4.22,27.3,15.3,1.0,2.875,0.3199,0.1528,3183.0
ESPJOB-0001527,1,SARB,Carbonate,Multi-Stage,ESP-538,4415.4,0.6565,182.3,485.8,2550.3,346.3,75.3,178.6,7.722,528.1,70.0,57.6,25.6,23.8,15.6,1.25,3.5,0.1634,0.1196,2064.5
ESPJOB-0011495,0,Lower Zakum,Carbonate,Single-Stage,ESP-562,2427.7,0.5124,656.4,1127.9,3514.3,447.6,80.0,121.4,3.592,358.5,50.01,299.6,9.49,34.2,22.5,1.25,2.375,0.2191,0.1477,2386.5
ESPJOB-0005406,0,Bab,Sandstone,Single-Stage,ESP-400,253.7,0.5727,555.5,924.6,3748.6,901.6,58.7,66.6,3.278,67.8,50.46,61.1,12.28,49.2,21.0,1.5,2.375,0.188,0.2671,2824.0
ESPJOB-0007663,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,3056.2,0.2864,364.2,710.1,3459.5,434.1,76.6,144.1,4.005,411.4,59.68,629.7,16.51,52.7,5.8,0.5,2.875,0.1895,0.1346,2749.4
ESPJOB-0005301,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,4008.3,0.7889,236.4,614.9,1884.7,382.1,59.9,167.8,5.197,451.7,47.06,69.6,2.58,27.9,4.4,0.75,2.875,0.2235,0.1127,1269.8
ESPJOB-0006278,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,2469.1,0.661,294.9,433.8,2104.7,437.8,63.7,123.8,3.732,353.3,45.61,293.2,2.96,58.8,15.9,1.0,2.875,0.1847,0.1431,1670.9
ESPJOB-0007138,1,Lower Zakum,Sandstone,Multi-Stage,ESP-562,2553.0,0.5004,160.6,439.0,3021.5,727.3,65.8,120.7,4.021,375.6,58.46,255.6,16.23,34.3,9.5,0.5,2.375,0.2442,0.1471,2582.5
ESPJOB-0009663,1,Upper Zakum,Carbonate,Multi-Stage,ESP-538,2938.9,0.2697,484.0,1263.4,3705.3,717.8,85.0,127.9,4.659,332.6,55.58,90.8,16.45,61.8,32.2,1.0,2.875,0.1313,0.1132,2441.9
ESPJOB-0011635,0,SARB,Sandstone,Single-Stage,ESP-562,1448.8,0.6254,183.5,1028.7,3593.6,579.2,50.6,106.8,4.049,246.1,35.58,27.1,48.26,31.8,16.5,1.0,3.5,0.2298,0.1699,2564.9
ESPJOB-0011753,0,Bab,Sandstone,Single-Stage,ESP-562,2581.9,0.0008,237.2,1027.9,3607.0,701.5,68.9,114.1,2.232,374.2,49.73,460.5,23.41,15.1,5.0,1.25,3.5,0.0591,0.1449,2579.1
ESPJOB-0014664,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,2803.9,0.7781,726.8,913.2,3817.8,596.9,102.4,123.8,3.99,401.0,59.37,449.3,26.79,74.8,24.6,1.25,2.875,0.2722,0.143,2904.5
ESPJOB-0009363,0,SARB,Carbonate,Multi-Stage,ESP-538,2636.5,0.4811,653.6,996.4,3349.9,611.3,58.4,138.6,5.978,313.1,63.6,277.4,10.76,16.1,38.3,0.75,2.375,0.2914,0.1188,2353.5
ESPJOB-0005716,1,Bab,Sandstone,Single-Stage,ESP-400,2027.1,0.4851,306.5,655.1,2343.7,568.5,79.6,128.9,5.295,290.3,53.94,252.2,42.04,26.0,9.2,0.5,3.5,0.3879,0.1432,1688.6
ESPJOB-0008856,0,Bu Hasa,Shale,Single-Stage,ESP-562,823.9,0.5851,491.4,628.3,3057.9,425.2,75.6,100.0,5.89,153.9,40.62,428.7,26.92,33.3,37.2,0.5,3.5,0.3535,0.1868,2429.6
ESPJOB-0004594,0,Upper Zakum,Carbonate,Single-Stage,ESP-675,1648.5,0.697,453.2,773.8,3252.2,698.5,57.9,101.7,2.997,236.0,54.99,430.4,5.8,56.5,29.9,1.0,3.5,0.1917,0.1431,2478.5
ESPJOB-0000938,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,1934.5,0.5434,608.9,809.3,3368.7,499.3,84.9,127.7,4.466,251.7,43.17,288.6,13.74,11.9,35.0,1.0,3.5,0.4003,0.1301,2559.5
ESPJOB-0011816,1,Bab,Sandstone,Multi-Stage,ESP-675,2402.7,0.8696,301.3,664.8,3203.5,568.5,77.2,137.8,3.549,331.1,58.39,560.3,13.86,25.8,15.7,0.75,2.375,0.3689,0.1378,2538.7
ESPJOB-0012863,1,Bu Hasa,Sandstone,Single-Stage,ESP-562,2322.9,0.7026,160.4,843.7,3177.3,723.8,82.2,121.6,5.58,324.5,50.4,276.7,7.46,0.4,33.9,0.75,2.875,0.2831,0.1397,2333.5
ESPJOB-0004698,0,Bu Hasa,Shale,Single-Stage,ESP-400,2402.0,0.5212,245.3,904.3,3767.6,489.9,77.3,127.1,3.955,284.3,50.72,312.0,3.57,84.2,20.3,1.0,2.875,0.1405,0.1184,2863.2
ESPJOB-0000843,0,SARB,Carbonate,Single-Stage,ESP-400,2059.8,0.6606,185.3,863.5,2902.6,465.4,98.6,116.6,4.082,269.7,55.24,680.3,12.43,52.7,50.2,0.75,2.375,0.1248,0.131,2039.2
ESPJOB-0004665,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,3053.8,0.3529,112.2,878.4,3158.6,402.9,60.8,128.7,4.202,421.0,64.19,120.7,10.96,39.7,36.3,0.75,2.375,0.0725,0.1379,2280.2
ESPJOB-0018392,0,Lower Zakum,Carbonate,Multi-Stage,ESP-538,3096.3,0.3194,378.5,756.0,2916.2,693.4,89.1,131.6,3.48,410.3,57.65,228.5,33.44,58.7,28.6,1.0,3.5,0.2196,0.1325,2160.2
ESPJOB-0016699,0,Lower Zakum,Sandstone,Smart,ESP-538,2970.8,0.6379,167.8,1051.2,3634.1,899.8,70.4,123.6,4.109,415.7,66.61,393.5,18.46,31.7,7.4,1.0,2.875,0.2326,0.1399,2582.9
ESPJOB-0015479,1,Upper Zakum,Sandstone,Multi-Stage,ESP-538,791.4,0.0542,899.1,887.5,3586.5,485.2,62.2,77.2,3.434,190.6,45.56,324.6,11.99,34.5,27.6,1.25,3.5,0.1748,0.2408,2699.1
ESPJOB-0003076,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,3367.6,0.5863,732.0,834.5,2855.0,428.7,78.4,133.7,7.067,415.8,65.57,120.6,5.47,54.7,47.1,1.0,2.875,0.2189,0.1235,2020.5
ESPJOB-0017337,0,Fateh,Carbonate,Multi-Stage,ESP-400,3502.7,0.4502,1118.8,603.3,3641.4,757.8,106.2,134.7,4.158,531.9,57.18,530.8,95.8,77.4,44.2,0.5,4.5,0.4532,0.1519,3038.2
ESPJOB-0008926,0,Bu Hasa,Shale,Smart,ESP-538,3883.8,0.2071,327.6,1012.9,3768.1,859.8,61.0,144.3,,483.4,62.95,225.1,23.15,70.2,18.0,1.25,3.5,0.1668,0.1245,2755.2
ESPJOB-0015620,0,Bab,Carbonate,Single-Stage,ESP-400,2322.4,0.271,482.9,769.1,2640.2,321.3,77.3,112.2,3.805,328.3,48.79,521.8,12.4,77.2,11.5,1.0,2.375,0.0684,0.1414,1871.1
ESPJOB-0006785,0,Bu Hasa,Sandstone,Multi-Stage,ESP-538,2174.2,0.5779,439.4,1036.6,4161.1,652.7,67.7,119.3,4.301,312.9,46.7,271.3,8.77,41.2,33.0,1.0,3.5,0.2488,0.1439,3124.6
ESPJOB-0016551,0,Upper Zakum,Carbonate,Multi-Stage,ESP-675,1149.4,0.224,494.9,802.2,3516.7,488.5,48.3,94.8,3.59,196.7,68.31,30.0,4.62,19.0,34.7,1.0,3.5,0.0898,0.1712,2714.5
ESPJOB-0003441,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2163.6,0.0857,332.1,1074.6,3626.1,454.2,66.9,98.1,3.648,305.2,49.69,83.5,12.52,56.2,35.0,1.25,2.375,0.0627,0.1411,2551.5
ESPJOB-0011274,1,Upper Zakum,Shale,Single-Stage,ESP-400,1917.7,0.5504,689.7,558.4,3516.0,482.4,70.7,118.9,2.764,303.5,53.56,234.1,9.53,44.4,10.8,1.5,2.875,0.4084,0.1582,2957.6
ESPJOB-0003221,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,2336.7,0.2223,364.3,732.0,2049.6,442.9,64.4,110.4,3.148,257.4,49.19,347.0,2.01,115.4,23.2,1.25,2.875,0.019,0.1101,1317.6
ESPJOB-0005929,1,Upper Zakum,Sandstone,Single-Stage,ESP-400,2394.4,0.3331,117.2,928.2,3299.0,743.1,73.0,131.4,3.264,294.1,54.63,38.7,3.45,49.1,11.5,1.5,2.875,0.0831,0.1228,2370.8
ESPJOB-0018966,0,Lower Zakum,Sandstone,Multi-Stage,ESP-538,2675.0,0.4215,415.9,1031.7,4118.0,994.1,65.7,101.3,3.139,353.1,47.11,186.6,9.94,45.7,12.7,1.0,2.375,0.1767,0.132,3086.3
ESPJOB-0018794,0,Bab,Carbonate,Multi-Stage,ESP-562,4497.8,0.4487,276.6,706.5,2647.7,632.8,86.5,165.2,3.87,501.9,60.61,255.6,63.14,58.0,3.0,0.75,2.875,0.2003,0.1116,1941.1
ESPJOB-0014648,1,SARB,Shale,Multi-Stage,ESP-562,2215.9,0.4916,516.7,932.0,3608.7,786.4,68.9,108.4,4.768,283.1,56.92,292.3,5.88,20.8,21.8,1.0,2.875,0.2561,0.1278,2676.7
ESPJOB-0017829,0,Upper Zakum,Sandstone,Single-Stage,ESP-538,1057.3,0.3669,308.8,1065.6,3744.6,861.4,68.3,94.9,2.429,145.1,68.91,128.4,9.91,47.8,21.0,1.25,4.5,0.0703,0.1372,2679.1
ESPJOB-0006534,0,Fateh,Carbonate,Single-Stage,ESP-675,1734.0,0.3775,476.9,865.8,2874.7,522.7,63.1,103.8,5.201,317.4,53.98,222.7,13.01,28.9,18.4,1.25,2.875,0.2467,0.1831,2008.9
ESPJOB-0014690,0,Bab,Sandstone,Single-Stage,ESP-538,650.7,0.4443,181.0,1020.3,2809.6,377.8,71.5,86.4,4.873,148.5,55.48,278.2,12.27,31.3,3.1,1.25,2.875,0.162,0.2282,1789.3
ESPJOB-0018609,1,Upper Zakum,Sandstone,Single-Stage,ESP-675,3156.6,0.2078,981.1,899.1,3631.8,537.6,79.3,130.8,5.192,489.1,59.46,118.3,18.05,3.9,17.9,1.0,2.375,0.3458,0.1549,2732.7
ESPJOB-0002567,1,Upper Zakum,Carbonate,Single-Stage,ESP-538,1870.1,0.788,423.7,875.4,3216.1,545.8,79.0,122.8,4.588,221.8,58.8,75.5,47.08,72.6,48.0,1.25,3.5,0.3401,0.1186,2340.7
ESPJOB-0017685,0,SARB,Sandstone,Single-Stage,ESP-400,2258.8,0.4356,668.2,1063.6,4676.1,1156.8,67.5,120.3,3.438,372.3,66.55,38.1,14.87,55.6,9.0,0.75,4.5,0.3114,0.1648,3612.5
ESPJOB-0016761,0,Bu Hasa,Shale,Multi-Stage,ESP-562,1709.4,0.1833,102.2,878.5,3770.9,609.4,70.4,96.8,3.024,240.3,62.54,541.8,20.86,42.8,20.2,0.75,2.375,0.0776,0.1406,2892.4
ESPJOB-0012822,1,SARB,Carbonate,Single-Stage,ESP-538,3115.7,0.6092,98.4,520.5,2769.7,430.8,67.0,124.4,5.343,330.5,61.16,127.6,8.97,40.0,13.9,0.75,3.5,0.1433,0.1061,2249.2
ESPJOB-0001842,0,Lower Zakum,Carbonate,Multi-Stage,ESP-675,1758.9,0.0,392.7,1069.4,4270.5,695.5,74.4,96.9,3.683,263.0,43.1,3.2,11.22,57.9,15.5,0.75,2.875,0.0185,0.1495,3201.1
ESPJOB-0006960,0,Bab,Carbonate,Single-Stage,ESP-538,2221.0,0.3563,293.5,884.7,3302.7,460.1,70.5,102.7,3.248,347.1,58.4,189.7,20.22,3.2,24.8,0.5,2.875,0.1206,0.1563,2418.0
ESPJOB-0018570,0,SARB,Shale,Multi-Stage,ESP-562,2379.4,0.2969,138.0,798.8,3027.7,752.3,86.1,115.8,2.954,241.5,48.66,65.1,189.04,21.2,7.8,0.5,2.375,0.1703,0.1015,2228.8
ESPJOB-0000292,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,2356.3,0.2012,252.5,615.4,2921.6,486.7,58.6,92.4,2.902,328.4,46.76,334.8,4.65,35.7,19.6,0.5,3.5,0.0531,0.1394,2306.1
ESPJOB-0009039,1,Fateh,Shale,Single-Stage,ESP-400,5149.9,0.4274,615.9,609.0,3982.2,581.8,81.8,183.1,6.501,635.5,66.51,363.0,4.8,3.9,25.1,1.0,4.5,0.4172,0.1234,3373.3
ESPJOB-0018134,1,SARB,Carbonate,Multi-Stage,ESP-400,2810.0,0.5749,399.2,301.8,2242.5,301.2,83.9,131.2,5.088,355.5,55.89,377.3,94.86,66.6,32.2,0.75,2.875,0.2824,0.1265,1940.6
ESPJOB-0006579,0,Bab,Carbonate,Multi-Stage,ESP-562,3478.4,0.2602,215.6,463.8,3008.8,552.3,74.2,129.3,4.558,381.1,60.29,383.4,39.67,70.4,25.0,1.5,3.5,0.1892,0.1096,2544.9
ESPJOB-0013504,0,Bab,Carbonate,Multi-Stage,ESP-538,3803.3,0.3189,349.9,657.4,3301.4,487.7,81.4,127.0,4.292,526.3,70.0,361.6,28.6,47.2,26.2,0.75,2.875,0.1909,0.1384,2643.9
ESPJOB-0018202,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,2495.8,0.4512,2173.8,682.0,3184.3,551.4,71.1,120.0,3.947,293.6,56.22,277.7,7.23,29.0,34.6,1.0,4.5,0.3335,0.1177,2502.3
ESPJOB-0001083,0,Bu Hasa,Sandstone,Smart,ESP-562,3785.3,0.6291,543.6,809.6,3506.8,674.7,81.6,151.1,4.515,438.9,70.0,192.9,42.91,22.9,14.2,1.25,2.375,0.3851,0.116,2697.2
ESPJOB-0011768,0,Fateh,Sandstone,Smart,ESP-562,3168.3,0.7385,382.1,748.7,3140.6,665.9,77.4,142.9,3.86,393.4,63.8,423.1,3.66,31.4,26.0,1.25,2.875,0.2378,0.1242,2391.9
ESPJOB-0014173,1,SARB,Sandstone,Single-Stage,ESP-675,1936.6,0.6523,289.3,759.3,4308.7,1059.9,65.0,110.5,4.688,232.7,56.04,202.8,18.16,53.5,15.8,1.5,2.875,0.408,0.1201,3549.4
ESPJOB-0016428,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,3956.8,0.3817,1208.1,799.1,3791.9,671.2,80.6,146.2,5.989,549.4,52.84,210.6,18.15,9.1,35.7,0.75,2.875,0.4296,0.1388,2992.8
ESPJOB-0000642,0,Bab,Carbonate,Smart,ESP-538,2729.8,0.3657,589.0,780.6,2007.0,280.5,95.5,132.5,3.254,353.3,55.63,153.6,24.82,22.9,17.2,0.75,4.5,0.0853,0.1294,1226.4
ESPJOB-0000350,1,Upper Zakum,Carbonate,Multi-Stage,ESP-562,2090.6,0.7599,644.3,950.7,3854.8,926.2,83.4,122.4,3.972,255.9,52.39,422.1,3.25,43.4,18.1,1.0,2.875,0.288,0.1224,2904.1
ESPJOB-0006319,0,SARB,Sandstone,Single-Stage,ESP-538,5478.0,0.3611,311.6,820.0,3596.4,794.2,89.6,182.2,7.178,652.9,58.71,45.6,5.85,13.3,30.8,1.0,3.5,0.1351,0.1192,2776.4
ESPJOB-0012323,1,Bab,Carbonate,Single-Stage,ESP-538,3519.9,0.5096,839.4,842.8,3364.2,492.6,69.7,141.1,5.968,510.5,53.5,133.1,34.56,35.6,50.6,0.75,3.5,0.3323,0.145,2521.4
ESPJOB-0000623,0,Bab,Sandstone,Multi-Stage,ESP-538,3330.7,0.2978,407.5,905.5,3330.5,430.9,59.6,137.1,4.351,473.7,70.0,337.3,62.39,8.8,10.7,0.5,3.5,0.2844,0.1422,2425.0
ESPJOB-0002483,0,Bu Hasa,Carbonate,Smart,ESP-400,2662.7,0.361,383.8,652.3,3207.0,662.2,81.0,137.6,3.34,362.7,55.43,437.4,18.6,19.9,2.8,1.0,4.5,0.2881,0.1362,2554.7
ESPJOB-0000599,0,Upper Zakum,Carbonate,Single-Stage,ESP-675,3615.2,0.6551,1477.2,579.3,3155.7,394.5,79.7,148.4,5.326,428.8,50.09,349.4,27.16,45.0,4.5,1.0,2.875,0.4161,0.1186,2576.4
ESPJOB-0015711,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,1428.8,0.4318,325.2,921.0,3218.9,706.9,63.6,100.4,3.275,205.0,51.91,298.7,32.7,31.9,29.2,1.25,3.5,0.1774,0.1435,2297.9
ESPJOB-0011946,0,SARB,Sandstone,Multi-Stage,ESP-538,1384.7,0.6727,279.6,1104.3,3703.2,462.5,66.0,93.6,6.167,180.4,59.09,583.5,2.39,16.8,19.2,1.25,3.5,0.1242,0.1303,2598.9
ESPJOB-0008958,1,Lower Zakum,Carbonate,Single-Stage,ESP-538,2087.0,0.5449,286.8,1120.2,3834.5,657.9,72.5,108.8,4.364,260.9,49.88,261.3,5.14,24.7,9.7,1.0,4.5,0.1366,0.125,2714.2
ESPJOB-0018683,0,Bu Hasa,Sandstone,Single-Stage,ESP-675,1662.0,0.4675,307.3,635.4,2940.1,628.6,74.4,91.9,2.376,251.7,53.48,451.1,11.93,55.9,2.8,1.25,2.875,0.1518,0.1514,2304.7
ESPJOB-0006851,1,Fateh,Sandstone,Single-Stage,ESP-538,3186.3,0.6752,807.4,351.1,3097.0,726.9,74.0,136.4,5.848,415.7,49.78,113.4,66.59,42.6,37.2,1.25,3.5,0.6324,0.1305,2745.8
ESPJOB-0014450,0,Lower Zakum,Carbonate,Multi-Stage,ESP-538,2191.1,0.7309,127.1,697.1,3663.5,578.2,64.1,134.0,3.044,345.6,52.86,563.9,3.15,29.1,18.8,1.25,2.875,0.1819,0.1577,2966.4
ESPJOB-0014892,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,3238.1,0.1348,659.2,969.6,3367.4,517.8,61.4,137.2,4.468,445.6,53.15,117.3,5.78,51.4,10.0,0.75,2.875,0.1834,0.1376,2397.8
ESPJOB-0002098,0,Upper Zakum,Sandstone,Single-Stage,ESP-538,2508.2,0.6751,135.3,753.2,3130.5,541.9,35.5,122.0,5.355,336.8,61.75,393.9,3.76,30.3,28.9,1.25,2.375,0.2254,0.1343,2377.3
ESPJOB-0016507,1,Bu Hasa,Carbonate,Smart,ESP-562,2659.9,0.3796,574.3,651.7,2991.6,694.9,84.5,134.0,4.175,387.6,70.0,233.1,5.61,30.2,16.2,1.0,3.5,0.2335,0.1457,2340.0
ESPJOB-0001873,0,Bab,Carbonate,Single-Stage,ESP-400,2732.1,0.1939,252.2,866.7,3936.4,800.9,56.1,130.2,4.795,392.9,55.23,42.9,37.64,37.6,14.2,0.5,2.375,0.1678,0.1438,3069.7
ESPJOB-0010449,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,1376.8,0.7054,290.7,795.7,3614.6,711.6,61.7,101.6,4.403,248.5,65.11,488.7,10.97,17.6,13.0,0.5,3.5,0.3477,0.1805,2818.9
ESPJOB-0000249,0,Bu Hasa,Carbonate,Single-Stage,ESP-675,2894.2,0.2761,458.3,967.5,3114.8,484.8,74.0,124.6,3.708,388.3,48.02,292.5,49.78,28.0,14.0,1.25,2.375,0.1807,0.1342,2147.3
ESPJOB-0019428,0,Lower Zakum,Carbonate,Multi-Stage,ESP-675,2939.4,0.7882,140.1,774.2,3777.9,582.8,58.5,140.6,5.005,392.4,60.07,14.5,10.54,73.4,28.7,0.75,2.875,0.1283,0.1335,3003.7
ESPJOB-0017004,0,Lower Zakum,Sandstone,Single-Stage,ESP-562,3069.9,0.4752,336.1,721.7,3495.7,456.0,77.0,140.6,4.07,371.6,48.2,99.0,12.71,33.0,26.8,1.0,3.5,0.2326,0.121,2774.0
ESPJOB-0017548,0,Lower Zakum,Shale,Multi-Stage,ESP-562,3811.8,0.5512,388.4,262.6,2905.7,388.6,54.5,147.9,5.536,476.7,60.42,20.2,6.15,8.1,17.3,1.0,3.5,0.2736,0.1251,2643.1
ESPJOB-0008119,0,Fateh,Carbonate,Smart,ESP-400,3201.2,0.4024,467.8,850.6,3187.0,397.5,69.4,136.4,4.641,478.2,59.52,457.6,5.25,66.7,27.9,1.25,2.875,0.2209,0.1494,2336.4
ESPJOB-0018907,1,Fateh,Sandstone,Single-Stage,ESP-538,1235.4,0.1396,487.2,809.1,3589.3,783.4,77.3,86.3,3.133,181.5,53.55,172.0,16.04,8.0,20.6,0.5,2.875,0.1229,0.1469,2780.1
ESPJOB-0011604,0,Fateh,Carbonate,Smart,ESP-562,3297.1,0.566,257.0,1191.3,2656.0,343.2,70.4,140.6,4.562,364.2,66.56,311.8,16.91,46.1,32.2,1.0,3.5,0.0516,0.1105,1464.8
ESPJOB-0009453,0,Fateh,Carbonate,Single-Stage,ESP-675,792.4,0.426,248.7,642.0,3244.1,514.8,54.3,85.4,3.093,154.2,54.81,400.9,19.36,30.0,32.0,0.75,3.5,0.1278,0.1946,2602.1
ESPJOB-0019250,1,SARB,Carbonate,Single-Stage,ESP-538,2097.2,0.6852,464.1,774.1,3504.0,544.8,91.7,119.3,4.038,308.9,47.74,81.1,30.96,57.1,17.6,1.25,4.5,0.2382,0.1473,2729.9
ESPJOB-0013209,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,1477.6,0.2784,341.1,526.2,2517.1,378.9,63.6,93.6,3.214,217.1,38.24,116.3,9.5,21.1,30.7,0.75,2.875,0.0934,0.147,1991.0
ESPJOB-0000211,1,Lower Zakum,Sandstone,Single-Stage,ESP-538,1934.2,0.4632,526.6,1007.4,3818.7,480.7,71.4,117.1,5.768,287.0,59.64,478.9,12.55,23.4,28.1,1.25,2.875,0.3427,0.1484,2811.3
ESPJOB-0009191,0,Bab,Carbonate,Single-Stage,ESP-675,2284.6,0.2147,322.6,736.0,3494.2,687.7,65.6,115.3,2.904,314.4,50.58,162.9,14.19,32.3,33.1,1.0,2.875,0.09,0.1376,2758.1
ESPJOB-0014059,0,Bu Hasa,Sandstone,Single-Stage,ESP-675,2025.4,0.6659,362.9,1076.0,3346.7,696.6,74.3,128.8,5.008,280.7,68.53,240.7,2.56,70.2,12.3,0.75,3.5,0.2615,0.1386,2270.7
ESPJOB-0010113,0,Bu Hasa,Sandstone,Multi-Stage,ESP-400,4024.5,0.3122,208.9,527.2,2548.0,427.6,81.0,137.5,5.429,448.8,48.33,258.9,10.73,55.0,20.0,0.5,2.875,0.1598,0.1115,2020.8
ESPJOB-0012095,0,Fateh,Sandstone,Multi-Stage,ESP-538,1781.7,0.746,297.8,634.2,2563.0,387.6,71.5,120.9,4.306,272.7,50.15,364.9,21.09,51.9,10.9,1.0,2.875,0.3707,0.1531,1928.8
ESPJOB-0006447,0,Fateh,Carbonate,Single-Stage,ESP-562,2467.4,0.0914,349.2,897.2,3700.7,635.5,53.6,121.6,3.299,341.9,58.7,365.7,6.68,42.4,16.8,1.25,2.875,0.081,0.1386,2803.6
ESPJOB-0001721,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2709.2,0.7778,773.3,818.7,3494.5,796.2,56.1,123.9,4.654,338.4,60.54,304.7,4.07,14.1,37.7,1.5,4.5,0.3952,0.1249,2675.8
ESPJOB-0017552,0,Upper Zakum,Sandstone,Smart,ESP-562,1774.0,0.2477,418.8,607.6,2847.0,462.1,78.0,93.6,3.18,211.7,65.96,379.8,13.05,16.0,18.3,0.5,2.875,0.1252,0.1194,2239.4
ESPJOB-0002051,0,SARB,Carbonate,Smart,ESP-400,1455.2,0.515,645.2,574.1,2923.7,666.4,68.3,100.0,4.862,254.2,49.89,316.7,13.44,0.8,5.0,1.25,4.5,0.5017,0.1747,2349.6
ESPJOB-0017055,0,Bu Hasa,Sandstone,Multi-Stage,ESP-400,2309.8,0.5703,151.5,958.3,3346.7,629.8,75.8,111.8,4.179,304.4,56.64,343.6,18.62,7.8,20.1,1.0,3.5,0.1493,0.1318,2388.5
ESPJOB-0015611,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2861.9,0.1907,485.7,790.9,2805.4,690.7,77.0,128.8,4.724,323.5,49.08,492.1,11.24,44.7,7.2,0.75,2.875,0.2116,0.113,2014.4
ESPJOB-0007034,1,Bab,Sandstone,Single-Stage,ESP-400,2280.9,0.6887,244.8,560.5,2335.3,432.1,74.8,140.8,5.388,286.6,62.78,67.8,27.08,45.5,41.5,1.0,2.375,0.2537,0.1257,1774.8
ESPJOB-0002506,0,Bab,Sandstone,Single-Stage,ESP-400,2410.1,0.577,766.2,1012.3,3004.7,744.2,68.2,127.9,2.755,291.1,63.98,305.7,4.19,32.6,6.8,0.75,3.5,0.1137,0.1208,1992.4
ESPJOB-0012096,1,Fateh,Sandstone,Multi-Stage,ESP-400,2923.1,0.802,266.6,721.2,2476.1,474.2,73.6,137.2,5.73,401.9,51.64,221.1,10.2,23.3,17.0,1.25,3.5,0.1992,0.1375,1754.8
ESPJOB-0000875,1,Bab,Carbonate,Single-Stage,ESP-400,3073.1,0.2387,730.1,550.6,3051.4,464.7,73.2,140.6,4.654,429.0,58.82,23.0,3.09,44.7,17.1,1.25,2.375,0.1985,0.1396,2500.8
ESPJOB-0013176,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,2475.6,0.5562,216.9,926.6,3486.5,511.9,82.6,127.2,4.374,349.6,62.32,34.1,4.77,53.0,28.5,1.0,2.875,0.1651,0.1412,2559.9
ESPJOB-0007464,1,Upper Zakum,Sandstone,Single-Stage,ESP-538,2288.4,0.4562,947.2,930.7,3604.0,616.2,81.5,120.8,3.474,323.3,63.67,342.4,11.82,18.5,8.3,0.75,3.5,0.2568,0.1413,2673.3
